Product ID,Store ID,Stock Levels,Supplier Lead Time (days),Stockout Frequency,Reorder Point,Expiry Date,Warehouse Capacity,Order Fulfillment Time (days)
3314,49,862,2,5,131,2024-05-12,1405,10
3781,40,585,23,19,161,2024-04-05,4597,13
6300,78,859,29,12,107,2024-03-05,1507,12
2633,44,687,24,16,139,2024-01-12,2847,6
7901,41,560,17,10,178,2024-05-14,2371,1
6265,59,16,20,15,114,2024-01-05,2811,4
9574,10,608,8,5,183,2024-05-22,1975,3
4324,39,895,19,8,56,2024-03-28,2509,7
7328,19,66,12,8,87,2024-10-14,2101,6
1422,48,922,13,19,108,2024-02-18,2811,3
4748,34,494,3,17,133,2024-01-03,1046,13
6341,96,104,23,2,73,2024-07-09,3839,4
4960,46,689,21,15,144,2024-07-08,1880,7
8179,41,999,14,4,99,2024-01-27,1890,11
6234,38,503,3,8,96,2024-12-26,4550,9
7839,4,475,12,10,88,2024-08-25,2086,11
8752,52,459,5,1,174,2024-02-05,3771,1
8006,8,35,9,3,103,2024-12-06,4509,3
9521,23,549,5,15,178,2024-12-18,1700,6
7421,87,676,14,3,79,2024-07-29,1264,3
1535,60,727,6,5,79,2024-09-05,4817,3
7403,15,813,3,6,126,2024-04-06,4523,1
8409,31,523,17,8,38,2024-02-19,4190,4
3195,90,244,24,16,185,2024-12-19,1514,14
1692,66,181,25,0,21,2024-01-04,1349,2
2652,22,379,18,17,127,2024-09-29,1557,13
2633,73,564,19,7,15,2024-08-28,2821,4
2269,13,985,12,15,112,2024-03-28,4242,14
4179,40,516,14,6,155,2024-09-29,3403,4
5931,74,137,28,13,180,2024-12-30,2143,1
2908,68,827,17,16,177,2024-12-15,2734,10
8137,1,768,24,7,144,2024-09-16,4613,9
4892,58,188,15,15,20,2024-08-15,3230,12
5783,42,241,16,16,31,2024-04-11,4471,5
3436,5,324,25,12,18,2024-12-01,3425,13
5236,11,355,3,9,137,2024-01-05,2864,4
2800,68,386,14,14,116,2024-08-07,2974,2
4077,11,64,11,19,31,2024-10-07,1163,8
6346,83,907,1,18,90,2024-02-07,3189,2
5568,10,0,15,7,12,2024-01-30,2918,7
1510,25,714,28,1,76,2024-11-28,4880,6
3007,68,754,1,0,186,2024-04-23,3582,7
1133,82,1,28,19,102,2024-05-19,4643,5
1491,66,719,14,5,48,2024-11-03,3444,12
3262,86,123,2,7,187,2024-10-26,3152,7
9309,29,301,28,5,110,2024-02-11,1073,6
8630,39,640,8,19,199,2024-09-22,2745,11
4499,27,729,25,4,175,2024-03-22,2136,9
9694,75,446,6,13,199,2024-11-25,2203,6
3801,91,247,20,1,150,2024-11-21,4093,6
4406,49,853,15,5,194,2024-10-25,1711,5
3539,63,471,26,17,33,2024-03-25,1808,5
1970,68,650,1,10,68,2024-02-23,4903,10
5327,45,87,9,11,190,2024-10-04,1046,4
7382,91,700,13,2,146,2024-06-22,3454,2
7021,25,530,14,3,138,2024-08-17,1613,11
7132,29,773,1,9,194,2024-06-11,4147,9
9205,61,458,22,11,136,2024-08-30,4029,8
8730,45,13,22,7,51,2024-06-24,2140,4
5931,23,71,26,10,81,2024-05-26,3749,11
9422,89,659,28,10,79,2024-03-10,4444,5
5372,9,255,23,12,93,2024-05-19,2822,3
3366,33,151,15,8,108,2024-03-16,2255,3
3868,88,64,28,13,61,2024-10-05,4849,11
7158,69,552,2,14,134,2024-08-31,4043,4
1303,61,202,10,15,108,2024-07-08,3275,1
2643,81,865,21,13,51,2024-04-22,1354,5
9996,47,114,6,5,179,2024-09-16,2075,8
1802,90,575,1,17,16,2024-05-19,4303,14
3596,49,75,1,7,187,2024-07-10,4188,5
9854,72,358,4,7,118,2024-12-24,3268,10
5076,85,538,29,10,33,2024-06-04,1637,13
8163,84,505,17,13,40,2024-06-22,3001,1
1051,69,303,12,6,78,2024-10-19,4935,4
7212,43,358,15,17,34,2024-05-11,4170,14
7694,74,873,27,7,119,2024-05-26,3729,9
5846,47,602,27,1,114,2024-12-02,3356,9
7777,45,561,14,4,95,2024-03-27,4836,5
2332,87,241,16,9,55,2024-11-21,2687,11
8492,63,598,17,18,159,2024-08-08,4262,7
2672,70,511,17,13,108,2024-09-02,2127,3
3701,47,408,29,12,104,2024-09-10,4537,12
2625,90,969,20,7,138,2024-05-26,3194,2
2542,69,323,21,4,25,2024-11-24,2948,7
7708,1,784,17,7,114,2024-12-02,3200,12
7556,13,807,2,12,115,2024-08-29,1434,5
4871,3,263,23,18,34,2024-05-28,3695,14
3601,42,53,19,12,65,2024-05-10,1435,7
5951,93,156,3,13,11,2024-03-18,4933,2
7142,32,610,8,19,187,2024-11-04,3572,6
7449,54,643,26,19,144,2024-10-08,3811,10
1857,23,838,28,10,81,2024-06-25,2179,1
4292,72,857,19,6,37,2024-02-09,2104,3
5382,85,983,12,8,150,2024-12-13,1799,14
2772,18,675,23,11,74,2024-09-24,1782,5
4607,16,821,14,12,120,2024-02-25,4293,9
7115,32,127,26,7,131,2024-08-25,4264,1
3466,70,161,14,12,199,2024-05-01,2867,13
8541,61,61,15,14,145,2024-01-06,1389,8
2518,63,584,18,8,142,2024-04-07,4099,14
3566,69,720,9,4,81,2024-12-24,3684,13
3780,27,581,21,18,122,2024-02-21,3264,5
3021,14,354,1,9,76,2024-11-05,1959,2
6408,19,452,9,12,55,2024-03-02,3839,13
4019,17,987,6,3,139,2024-04-04,3946,6
7335,3,135,21,7,133,2024-06-21,2607,6
9276,95,735,4,14,63,2024-06-04,3084,13
1267,58,800,5,15,118,2024-10-08,2495,11
7944,93,300,19,17,55,2024-01-09,1463,14
7857,28,349,28,1,46,2024-04-17,3674,3
2865,46,254,6,2,122,2024-11-19,1980,12
3361,98,260,4,7,98,2024-06-15,2445,6
4912,7,368,14,16,183,2024-01-03,2633,6
1236,71,427,26,3,143,2024-02-08,2924,12
5344,39,537,10,5,141,2024-05-29,2140,11
5153,60,364,14,17,174,2024-01-23,3021,2
1523,16,631,27,16,165,2024-05-21,3788,11
6817,67,190,1,14,147,2024-12-16,1125,13
1797,88,829,26,16,181,2024-04-30,2567,1
6001,16,438,16,4,180,2024-05-29,4276,2
9015,65,12,3,19,174,2024-12-24,1105,12
4855,53,806,27,15,54,2024-04-14,1298,5
2903,89,618,13,14,159,2024-08-03,3547,3
3958,72,120,11,7,190,2024-04-05,3241,6
1850,52,701,2,2,158,2024-09-21,4915,3
4255,20,232,26,10,64,2024-04-18,1556,9
5572,42,565,19,6,139,2024-05-31,1250,6
8945,81,821,17,18,103,2024-04-12,1433,6
8854,26,430,29,7,86,2024-04-18,3389,13
8125,56,991,29,14,52,2024-03-26,3027,8
1083,27,935,2,8,122,2024-05-26,2215,2
7259,89,215,15,14,141,2024-01-27,3519,11
2133,99,12,2,6,18,2024-08-26,3624,12
7406,13,773,27,16,138,2024-10-19,3129,9
3116,45,51,23,13,168,2024-11-10,1365,5
1305,72,989,21,15,131,2024-11-10,2895,3
1117,77,78,1,15,155,2024-12-11,1635,5
6356,7,597,22,18,124,2024-04-20,4242,8
4079,6,700,3,8,85,2024-08-03,1795,10
3248,66,261,24,5,72,2024-05-07,1944,5
4354,88,714,8,13,149,2024-05-17,1807,14
8181,85,836,12,2,142,2024-07-15,1734,7
8457,17,150,16,5,92,2024-05-01,4610,5
7006,62,437,22,18,114,2024-08-15,4671,5
4880,73,811,6,7,116,2024-04-04,3782,13
6943,62,104,2,3,12,2024-09-15,1250,11
9655,34,316,16,14,32,2024-04-03,1189,6
3761,4,753,7,8,13,2024-03-12,1101,13
1693,46,316,18,10,110,2024-06-21,1778,10
2280,23,517,14,13,115,2024-09-07,1914,12
2628,16,347,28,8,181,2024-07-07,4108,1
8106,55,35,20,14,65,2024-06-11,2441,12
5154,28,650,24,10,65,2024-02-25,2573,12
1342,89,243,14,17,154,2024-10-19,3160,2
1273,50,752,21,19,100,2024-05-18,1165,9
8267,51,235,5,9,103,2024-02-19,3437,11
1773,43,477,5,5,13,2024-08-18,4623,1
4665,72,526,5,1,25,2024-06-25,2189,13
4846,7,775,21,8,80,2024-12-13,2955,12
5067,73,506,3,9,129,2024-02-11,1465,12
9382,31,996,3,2,97,2024-09-08,1005,8
6080,77,723,14,11,151,2024-06-16,3298,3
5687,59,675,11,10,12,2024-11-25,4400,7
8692,66,92,17,10,101,2024-09-25,1609,5
6425,72,154,5,10,144,2024-09-19,1542,5
2051,63,906,27,5,67,2024-06-12,1915,11
8441,97,732,15,5,64,2024-04-24,4571,6
1271,55,993,11,15,48,2024-06-12,3338,1
6227,71,209,8,9,116,2024-04-14,1819,12
2735,28,359,1,12,81,2024-09-30,4828,1
1432,68,835,8,6,84,2024-08-16,1808,3
8562,84,766,12,10,97,2024-07-06,3595,10
1481,66,658,23,5,139,2024-04-04,4871,12
5902,85,39,15,5,56,2024-11-28,3223,4
6139,60,439,22,5,108,2024-03-28,1135,10
4766,88,923,23,5,13,2024-07-23,3413,10
9758,64,301,13,5,152,2024-11-25,3476,9
4466,54,955,11,8,124,2024-07-02,1798,9
3778,76,332,9,8,172,2024-05-30,3028,4
3473,33,743,1,9,121,2024-08-14,2397,10
4429,97,473,20,5,22,2024-10-29,3644,7
5387,7,764,28,16,136,2024-01-17,1275,2
4245,65,918,2,14,100,2024-01-07,1081,10
9979,50,223,20,19,103,2024-07-02,2850,6
4226,92,979,8,6,38,2024-06-15,4500,10
8758,81,649,5,7,106,2024-04-29,4958,7
9191,94,641,16,4,107,2024-01-03,2704,3
9602,81,986,18,2,92,2024-04-22,1221,14
9966,40,138,16,17,41,2024-04-29,2724,11
7444,84,941,29,9,112,2024-03-17,4716,8
1117,93,235,14,2,198,2024-01-15,4197,2
2703,92,210,3,14,110,2024-11-24,2663,6
4909,56,52,21,18,165,2024-08-01,1153,1
3788,61,870,26,12,193,2024-06-11,2975,9
5315,85,271,21,19,171,2024-06-12,4029,7
4994,74,200,28,17,118,2024-03-24,2297,14
4014,64,390,26,9,143,2024-07-24,1225,3
6540,39,647,20,9,177,2024-03-11,3164,14
7691,79,589,7,6,90,2024-07-01,2955,6
8950,5,800,20,13,90,2024-12-07,4947,13
9487,99,477,10,18,193,2024-12-10,1687,8
1601,70,131,13,19,92,2024-09-06,2112,3
3687,29,900,19,18,136,2024-10-11,1905,14
2198,74,444,21,17,117,2024-02-03,1705,14
2027,51,654,4,0,88,2024-12-22,4008,7
7732,41,705,19,9,55,2024-12-14,4977,13
2294,30,31,8,4,40,2024-09-11,1319,12
9729,16,460,19,18,42,2024-08-19,3379,14
8206,10,740,26,12,38,2024-08-16,1356,11
9877,13,900,18,17,118,2024-03-07,3260,1
9461,1,31,26,16,27,2024-12-21,3829,5
1658,50,773,10,9,23,2024-09-08,1314,11
9310,62,156,7,14,197,2024-03-29,1988,14
6296,27,152,11,9,170,2024-04-28,2370,12
3536,74,69,7,15,122,2024-08-18,3399,9
7827,82,254,12,3,196,2024-06-24,4147,6
2731,11,262,3,11,101,2024-03-30,4787,3
2095,2,13,19,13,94,2024-06-07,2450,3
8446,23,439,20,17,118,2024-03-08,1954,12
6759,73,924,15,5,51,2024-06-16,3353,11
9402,62,460,29,13,81,2024-12-09,2465,5
2590,37,375,11,16,128,2024-11-05,3529,8
8347,4,282,13,14,183,2024-08-22,2888,1
9875,89,515,20,13,108,2024-08-03,4354,4
1269,42,753,3,4,138,2024-09-12,4765,6
1555,19,633,2,10,21,2024-10-02,4745,11
7658,20,74,18,1,152,2024-09-09,4676,6
9309,77,697,21,13,102,2024-01-16,1738,2
4051,97,885,27,16,161,2024-04-25,3578,12
8965,86,20,13,16,124,2024-08-30,3025,7
7050,11,934,8,3,182,2024-09-18,3773,2
5428,81,953,12,0,66,2024-08-03,2453,11
2326,73,405,16,4,41,2024-08-02,1797,9
7441,9,810,6,10,185,2024-04-13,4141,5
8405,47,646,1,12,24,2024-02-28,4009,3
3349,97,255,23,0,42,2024-10-04,4011,7
6489,92,254,2,2,56,2024-02-27,1061,9
3118,61,54,15,13,199,2024-09-14,1914,11
7754,4,730,2,4,69,2024-03-10,4786,6
1921,33,753,6,12,150,2024-09-21,3230,13
2829,10,624,21,13,58,2024-01-11,1528,6
4478,45,662,29,7,29,2024-07-12,3050,5
9538,64,682,23,2,91,2024-09-11,3603,9
2183,25,709,13,3,102,2024-06-30,4092,13
8471,16,547,3,2,14,2024-01-09,3200,11
1588,40,461,11,7,116,2024-01-26,3410,10
3733,4,409,2,4,92,2024-05-09,3338,6
4767,70,221,11,2,190,2024-03-03,1503,5
8915,72,384,28,11,44,2024-02-02,2797,1
6228,47,998,25,19,70,2024-09-30,1740,8
8466,72,535,21,13,23,2024-05-21,1229,13
9816,35,746,9,0,158,2024-02-01,3569,6
1476,11,478,1,6,72,2024-09-12,2292,8
8730,50,241,5,10,148,2024-06-06,3040,5
7452,47,302,3,0,97,2024-08-20,3700,12
1585,6,287,26,16,136,2024-10-09,2400,8
8502,44,171,2,13,79,2024-04-13,4260,13
8563,47,548,29,3,101,2024-06-29,4846,8
3620,14,417,1,18,135,2024-08-23,1658,12
6449,10,141,21,18,99,2024-04-12,1222,2
2392,3,277,2,9,24,2024-03-22,4623,2
2209,27,302,3,15,10,2024-08-05,3326,3
1102,4,823,7,12,65,2024-04-25,4763,10
5922,42,257,6,11,82,2024-05-26,1891,13
6841,23,953,2,16,189,2024-05-25,4898,13
2489,38,560,8,4,58,2024-10-12,3373,8
2640,63,715,16,7,91,2024-03-22,3162,2
4872,77,100,6,12,192,2024-05-05,4944,1
2611,15,876,28,4,34,2024-09-29,3019,13
1885,74,48,22,14,180,2024-12-17,2279,3
6147,90,514,15,13,151,2024-09-06,1614,13
4702,8,524,15,8,68,2024-09-22,4335,11
9969,50,946,11,11,155,2024-12-15,1827,3
5485,66,459,10,19,116,2024-04-03,1662,9
6843,9,622,28,16,63,2024-07-31,1563,2
5801,26,787,27,16,54,2024-09-03,1977,8
1080,76,622,27,3,122,2024-09-26,3586,2
5772,89,538,25,15,142,2024-05-08,4366,7
5866,91,429,14,5,127,2024-05-26,4018,6
7752,45,371,10,1,132,2024-06-07,1180,13
5277,57,369,25,17,183,2024-04-16,2518,13
6781,44,410,17,12,41,2024-08-04,1043,13
9398,95,66,18,13,180,2024-06-24,4386,8
2570,59,503,5,9,69,2024-06-15,3553,6
4689,65,397,27,9,115,2024-02-04,4116,5
1774,76,691,3,11,55,2024-10-12,1067,1
5277,92,394,6,15,107,2024-05-09,3286,6
7003,92,771,25,10,190,2024-12-11,2231,1
5189,33,723,5,3,29,2024-07-27,1778,2
6531,32,647,11,13,163,2024-05-13,4332,2
2932,55,585,21,3,62,2024-12-28,2878,10
7505,92,835,7,1,12,2024-09-01,3683,6
3691,46,120,6,6,20,2024-07-16,4015,7
7528,90,649,21,18,84,2024-10-27,3354,10
2169,21,500,18,10,117,2024-03-17,2616,6
1767,76,660,4,6,79,2024-12-06,1385,7
5723,12,252,16,10,175,2024-12-30,1362,14
5910,1,268,27,4,50,2024-01-10,4427,8
6095,18,120,23,19,42,2024-01-17,4906,5
5343,27,995,3,13,161,2024-02-19,1450,10
7837,52,188,26,7,191,2024-09-14,2507,1
1289,37,665,22,6,16,2024-02-12,4429,8
9232,57,4,28,8,17,2024-01-04,1981,14
9947,19,182,20,14,32,2024-09-03,3828,4
8020,41,957,11,5,138,2024-09-09,1654,7
8718,95,890,18,2,24,2024-09-07,4287,7
8423,99,390,3,16,132,2024-01-05,1791,1
5828,30,54,16,11,85,2024-02-25,1116,2
7543,46,316,16,5,68,2024-04-20,2401,2
2532,5,736,28,15,15,2024-05-07,3077,4
5839,50,113,29,13,174,2024-05-06,1367,8
9460,41,430,3,17,86,2024-06-26,4082,3
2648,81,551,9,0,82,2024-06-10,3024,10
7964,21,892,13,1,169,2024-11-28,1453,13
9524,49,962,8,17,166,2024-08-12,1891,4
4241,81,573,19,9,85,2024-06-22,3641,9
4190,47,270,28,2,126,2024-04-05,2694,7
2223,7,728,3,6,87,2024-06-04,1317,8
7693,59,761,26,5,28,2024-07-13,1500,8
2552,74,215,13,10,130,2024-06-02,1689,10
7413,41,330,2,4,153,2024-01-01,2881,2
6216,28,24,29,6,49,2024-11-17,4439,10
8440,36,773,7,2,123,2024-09-21,4476,11
6779,76,425,8,15,186,2024-07-14,2634,5
4211,60,228,27,3,113,2024-08-22,1459,13
8748,98,721,20,6,97,2024-02-15,2214,6
4189,72,309,27,12,146,2024-11-29,1910,5
2778,79,439,26,7,85,2024-06-04,1024,6
5826,70,834,8,9,142,2024-01-24,4597,7
8686,48,791,17,17,63,2024-12-13,3209,11
9001,37,83,29,10,46,2024-11-12,4894,8
9166,32,301,6,13,184,2024-02-18,4167,7
3406,85,68,14,6,27,2024-11-21,4567,10
3924,81,277,6,4,16,2024-06-05,1322,14
5224,54,526,11,4,151,2024-03-02,2412,2
2729,2,801,10,17,33,2024-11-14,2308,11
3108,5,733,10,15,42,2024-12-04,4265,1
8963,66,74,18,16,70,2024-11-05,2097,8
5780,34,919,16,9,119,2024-01-17,3669,13
9799,42,578,23,15,109,2024-11-29,2429,11
4820,98,95,20,11,33,2024-05-30,3719,12
4303,19,592,29,7,145,2024-04-28,3348,12
7793,35,239,15,14,138,2024-02-21,3831,9
6579,7,603,11,14,181,2024-11-02,3975,1
8523,62,843,18,7,53,2024-03-19,4831,9
2417,97,566,10,16,147,2024-05-15,2610,6
3708,85,810,16,9,155,2024-03-14,4219,3
2199,60,35,15,8,145,2024-05-24,2585,14
8248,95,528,29,3,36,2024-03-21,1832,14
7126,9,692,4,16,96,2024-03-09,3852,8
4205,79,776,19,9,76,2024-12-13,3719,12
1850,42,547,19,2,138,2024-10-01,4194,12
2030,2,567,2,18,182,2024-01-25,4896,12
7141,60,161,3,17,125,2024-05-18,2103,14
2246,97,904,23,18,132,2024-02-21,2038,11
6195,19,873,10,19,62,2024-05-13,1280,11
9045,25,271,14,4,91,2024-04-01,4411,6
7431,86,390,29,5,20,2024-09-11,4468,5
8839,57,561,7,13,195,2024-11-04,1107,7
5304,95,418,19,18,71,2024-09-30,1017,9
6751,73,81,14,3,131,2024-03-12,1260,12
2899,7,610,21,3,164,2024-04-19,4326,7
7818,89,868,21,5,67,2024-11-06,1473,4
5311,16,748,12,0,89,2024-04-04,1536,10
9184,15,820,8,19,120,2024-07-29,1835,10
6080,37,775,19,1,43,2024-01-15,1398,10
6478,59,420,27,18,96,2024-11-16,3919,12
7681,36,203,7,14,153,2024-08-20,4814,10
2773,69,235,23,14,66,2024-11-17,4158,11
1139,3,523,1,3,21,2024-12-07,4963,2
3263,24,951,28,14,48,2024-09-08,4027,6
7399,2,569,4,2,23,2024-09-03,4039,14
8199,72,58,9,12,21,2024-03-25,2459,2
4061,67,759,16,11,184,2024-04-28,1173,3
5475,73,884,12,5,190,2024-09-09,4393,10
2413,89,957,3,15,150,2024-12-14,2237,1
3366,10,903,16,15,11,2024-11-02,2176,11
1647,37,11,23,13,123,2024-10-03,2852,4
9966,1,879,26,14,161,2024-01-02,3303,13
2774,38,679,5,9,147,2024-01-23,3046,6
8828,34,217,19,16,188,2024-05-25,1264,6
2639,63,511,19,12,78,2024-11-01,1305,7
5028,36,876,11,12,120,2024-10-01,3827,1
3129,70,641,1,19,156,2024-03-07,3904,3
2933,60,331,28,9,187,2024-02-13,3118,9
7520,14,705,29,1,192,2024-02-23,2885,5
7025,75,146,23,10,57,2024-07-30,4435,2
8927,59,224,28,17,47,2024-09-13,1970,3
1284,64,55,21,19,160,2024-03-21,4734,6
3368,13,45,9,10,190,2024-01-18,1477,11
7544,82,953,15,5,77,2024-12-21,1242,12
5933,24,68,11,14,129,2024-06-01,3698,13
1816,46,602,16,7,99,2024-08-17,1409,13
8032,33,935,15,17,41,2024-02-28,4009,8
4976,88,137,15,2,36,2024-05-29,2288,2
5066,46,277,19,1,137,2024-10-23,4221,2
4196,30,951,10,5,124,2024-10-03,3833,5
5259,24,824,10,19,19,2024-10-21,4203,7
2118,65,427,2,19,93,2024-08-15,2632,12
9219,46,144,4,5,83,2024-05-10,2282,9
8111,28,184,8,2,145,2024-04-09,2146,3
9002,81,792,5,0,30,2024-09-27,1945,7
6562,83,834,15,0,90,2024-07-12,2598,13
9976,3,910,6,4,45,2024-11-29,1541,11
7301,17,453,19,1,47,2024-04-13,1262,2
6327,7,180,18,1,183,2024-10-15,1859,9
5288,99,80,2,17,184,2024-02-07,3472,7
2898,27,713,7,7,91,2024-01-20,4110,9
4206,79,659,5,14,177,2024-07-25,1529,7
9765,79,646,8,2,126,2024-08-29,1695,7
6371,22,97,20,3,123,2024-01-01,1724,14
6701,9,174,8,1,75,2024-03-16,4869,9
6722,29,938,5,12,11,2024-09-11,3163,10
5474,49,234,4,4,114,2024-07-15,1830,10
4687,89,817,26,14,127,2024-12-06,1649,1
1905,18,988,13,0,193,2024-03-09,3573,12
7440,74,441,22,6,198,2024-10-28,2383,7
4582,94,0,24,17,130,2024-06-20,1959,7
5023,51,127,29,14,161,2024-05-14,3422,13
4046,76,302,1,10,110,2024-02-17,2698,9
1848,92,971,6,7,199,2024-01-01,3670,13
5979,58,74,3,11,167,2024-10-16,1477,2
1158,20,291,5,0,110,2024-10-02,3633,12
2567,47,57,15,17,142,2024-07-31,3608,2
6449,91,952,16,0,163,2024-01-25,1236,14
8984,98,699,16,10,91,2024-04-13,4911,12
6607,62,88,19,8,136,2024-12-09,1953,2
3201,95,906,6,11,150,2024-05-22,4953,4
7921,2,606,7,11,86,2024-12-23,2235,13
8576,2,635,18,2,86,2024-07-12,3068,4
5270,4,540,20,10,155,2024-07-28,4287,14
7697,70,465,13,12,55,2024-12-24,1710,8
5485,45,186,1,9,122,2024-03-28,2701,1
9213,95,113,4,18,162,2024-06-05,1492,14
1418,86,261,5,13,160,2024-05-05,3457,5
8408,65,776,16,12,142,2024-08-30,1848,12
8698,76,696,9,15,131,2024-12-27,2626,4
2518,78,340,29,9,28,2024-02-26,4346,13
3213,67,387,13,11,180,2024-08-26,2372,14
2141,15,195,25,4,134,2024-11-15,3085,10
1549,77,362,24,19,29,2024-04-14,3716,12
1301,63,70,27,17,123,2024-10-30,1902,6
6593,72,634,25,9,42,2024-02-10,1291,3
2957,71,919,24,11,180,2024-07-20,1973,5
6024,96,945,23,12,52,2024-02-29,4253,11
9076,59,562,21,3,87,2024-01-23,1247,14
3191,75,566,7,15,114,2024-11-15,2293,11
6341,73,992,17,10,187,2024-08-01,3563,14
1026,95,586,18,19,11,2024-08-02,1707,4
8948,34,796,1,16,133,2024-06-30,3309,13
7637,6,356,11,17,151,2024-09-19,1499,11
3452,69,858,7,2,185,2024-09-24,2363,8
7832,62,59,26,2,89,2024-01-25,1395,9
8017,89,20,16,0,13,2024-02-28,1852,11
8016,42,942,7,10,181,2024-03-27,2842,13
6487,63,200,13,6,21,2024-08-01,2453,3
6968,90,453,3,17,93,2024-01-23,3678,12
6013,19,658,11,18,19,2024-11-24,2991,4
6146,9,228,27,7,27,2024-03-18,1895,9
8357,40,295,15,2,126,2024-06-04,3973,10
5167,79,40,6,7,48,2024-01-13,3831,8
6201,33,322,25,6,146,2024-09-27,4983,14
2174,24,392,17,14,94,2024-12-10,4851,14
1911,64,834,27,19,166,2024-03-05,2045,7
2845,84,217,9,18,61,2024-01-09,3578,9
5973,71,880,14,14,86,2024-08-31,4385,7
6817,50,148,26,0,160,2024-01-23,1474,5
2783,2,790,7,1,18,2024-04-05,3604,8
3026,81,626,23,19,135,2024-10-20,4426,8
3980,82,480,13,5,40,2024-03-04,2490,7
7758,54,608,4,10,79,2024-11-13,2308,7
4267,30,867,28,0,29,2024-06-11,2881,9
7224,56,310,13,3,91,2024-07-20,4617,10
9225,97,279,24,7,51,2024-10-11,3021,1
8854,98,212,14,13,31,2024-07-21,1817,1
8082,84,698,16,6,103,2024-01-09,4098,10
9173,83,955,22,15,39,2024-07-04,3274,9
9911,21,836,19,13,176,2024-12-23,3422,8
1435,76,168,3,17,162,2024-01-26,2935,10
7222,97,145,14,18,60,2024-03-23,4092,13
5496,5,925,21,10,124,2024-08-27,4755,2
5695,78,419,15,18,68,2024-07-03,4540,13
6666,66,917,22,10,24,2024-06-02,1476,12
4223,83,115,1,15,165,2024-04-05,1016,4
1549,70,384,9,1,81,2024-06-12,2707,5
3650,10,471,12,3,186,2024-11-21,3959,2
3444,69,654,5,7,143,2024-05-29,4619,6
3159,86,976,4,12,16,2024-02-05,1443,6
7831,86,653,20,4,183,2024-05-14,3911,9
9617,95,734,12,8,184,2024-02-15,1895,11
9246,40,818,3,10,134,2024-03-19,2480,7
2303,91,316,15,11,127,2024-04-07,1625,9
5134,53,32,2,16,12,2024-09-27,4547,8
4203,92,273,26,15,41,2024-04-24,2357,14
6191,80,502,21,18,159,2024-12-26,1276,10
9820,42,340,12,8,178,2024-03-22,2589,1
4893,56,727,3,6,80,2024-10-18,2433,11
3787,15,205,23,18,103,2024-09-19,3736,8
5602,90,417,12,8,166,2024-06-27,4374,2
8342,6,558,7,18,141,2024-02-16,3437,2
3549,30,812,7,12,150,2024-01-25,3901,5
9058,95,738,18,13,34,2024-10-15,3848,11
9545,35,768,23,3,139,2024-02-23,3514,10
2653,71,976,24,2,27,2024-01-07,1005,1
8180,47,406,6,9,34,2024-10-28,1925,1
8460,95,224,9,9,43,2024-06-14,1069,1
1055,8,461,12,7,175,2024-11-16,1374,10
6280,26,801,17,12,51,2024-11-10,1417,1
8569,4,930,4,5,183,2024-09-10,3307,14
7010,89,413,15,4,92,2024-07-09,4060,13
8151,97,582,29,8,157,2024-01-18,4676,2
2665,21,979,22,16,125,2024-11-07,1161,12
2409,55,381,27,4,93,2024-09-16,4877,7
5129,49,764,27,6,163,2024-07-02,2052,9
6856,79,904,1,15,65,2024-10-27,3864,7
8479,98,166,15,2,151,2024-12-11,1476,12
4744,39,950,10,12,31,2024-01-15,4705,4
1380,69,484,21,8,115,2024-04-11,2447,9
2811,99,457,17,5,80,2024-08-29,1409,7
4241,49,561,5,18,175,2024-03-28,4148,7
1426,12,373,6,8,123,2024-02-26,1565,4
7654,65,651,5,10,79,2024-03-03,3134,10
7471,32,147,14,8,66,2024-03-17,2893,8
3923,23,127,7,7,87,2024-01-06,3239,9
4337,69,281,3,10,121,2024-10-07,4894,5
1912,7,51,1,3,43,2024-09-11,4215,5
1443,83,977,28,16,81,2024-11-19,3016,13
2625,68,135,1,2,62,2024-06-29,4670,9
9980,30,723,29,8,103,2024-09-27,1779,3
9891,83,82,6,11,89,2024-05-24,1089,2
3062,50,903,20,2,14,2024-05-09,3578,11
1604,86,878,10,12,101,2024-08-23,3866,8
6712,84,537,3,17,190,2024-08-08,3021,11
7556,48,942,19,16,175,2024-01-11,2166,8
1481,93,259,17,7,143,2024-01-18,1655,2
1001,27,777,21,8,39,2024-03-09,2727,9
4843,48,476,6,19,162,2024-03-06,1440,7
9316,87,416,18,10,14,2024-04-07,2813,5
3024,89,938,19,3,189,2024-07-09,3615,2
4801,70,310,4,16,130,2024-12-07,4450,10
5342,53,542,25,15,51,2024-09-23,1476,5
5150,60,996,2,15,80,2024-02-20,4940,4
4900,72,86,16,5,141,2024-03-04,2984,9
7026,76,11,7,5,123,2024-10-22,1409,4
7556,32,669,4,12,87,2024-03-10,2343,13
1025,82,266,19,16,103,2024-03-15,2580,3
6553,84,570,2,7,139,2024-06-28,4835,1
8178,21,105,6,4,189,2024-08-10,4919,14
7748,74,435,4,16,154,2024-04-05,1126,2
1733,38,626,20,5,10,2024-11-03,1967,6
5779,68,767,14,18,161,2024-01-28,3606,12
2353,75,400,24,18,132,2024-09-02,4601,12
5696,27,912,13,7,82,2024-04-06,2919,13
2364,41,752,11,14,24,2024-06-26,1248,12
1848,49,58,7,17,44,2024-04-14,4095,8
7275,42,624,26,1,67,2024-01-19,1332,4
