Product ID,Date,Store ID,Sales Quantity,Price,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments
1660,2024-02-02,89,398,38.76,Yes,Holiday,Weather,Increasing,Regular
3049,2024-05-15,94,320,12.36,Yes,None,Economic Indicator,Decreasing,Premium
1762,2024-12-16,63,451,69.72,Yes,None,None,Decreasing,Budget
5209,2024-06-30,35,88,30.3,No,Festival,Economic Indicator,Increasing,Premium
1655,2024-03-30,58,151,53.39,No,Festival,Weather,Increasing,Budget
3104,2024-12-02,86,412,85.05,No,None,None,Stable,Premium
4591,2024-11-07,55,213,34.27,Yes,Holiday,Competitor Pricing,Decreasing,Premium
8245,2024-07-07,89,303,16.04,No,Festival,Weather,Increasing,Regular
3667,2024-10-03,31,375,94.13,Yes,None,Weather,Increasing,Regular
7813,2024-11-08,13,494,97.35,Yes,Festival,Economic Indicator,Increasing,Premium
3029,2024-12-10,31,126,22.49,Yes,Holiday,None,Stable,Regular
4712,2024-09-01,90,385,53.09,No,Festival,Economic Indicator,Stable,Premium
2876,2024-09-12,76,271,97.92,No,None,Economic Indicator,Decreasing,Budget
6979,2024-03-21,31,305,19.27,No,None,Weather,Increasing,Regular
9569,2024-10-23,54,101,29.32,Yes,Holiday,Competitor Pricing,Decreasing,Premium
2432,2024-11-20,67,294,11.22,Yes,Festival,Competitor Pricing,Stable,Regular
4529,2024-04-28,76,131,48.76,No,Festival,None,Decreasing,Premium
5531,2024-12-15,42,79,95.61,Yes,Festival,None,Increasing,Budget
1101,2024-05-06,26,435,94.08,No,None,Weather,Increasing,Budget
3096,2024-04-26,56,477,9.8,Yes,Holiday,Economic Indicator,Increasing,Budget
4801,2024-08-05,9,54,69.92,Yes,Festival,None,Increasing,Regular
8465,2024-08-27,25,55,97.09,No,Festival,Economic Indicator,Increasing,Premium
7536,2024-04-18,90,303,94.1,Yes,Holiday,None,Increasing,Regular
3426,2024-07-22,93,208,95.84,Yes,None,Economic Indicator,Increasing,Regular
6681,2024-04-24,41,213,43.49,No,Holiday,Competitor Pricing,Stable,Premium
4382,2024-01-04,63,412,75.32,No,Festival,None,Decreasing,Budget
5315,2024-01-27,69,2,72.56,Yes,Holiday,Weather,Stable,Regular
2461,2024-10-02,86,273,88.28,No,Festival,Competitor Pricing,Decreasing,Budget
9210,2024-05-15,12,449,43.73,Yes,Holiday,Competitor Pricing,Stable,Premium
6561,2024-09-15,54,232,83.27,Yes,Holiday,Economic Indicator,Stable,Regular
8868,2024-07-24,82,160,47.23,No,None,Competitor Pricing,Increasing,Budget
1713,2024-05-21,86,257,28.49,Yes,None,Competitor Pricing,Decreasing,Regular
1197,2024-12-23,23,120,7.65,No,Festival,Economic Indicator,Stable,Regular
3462,2024-08-20,84,465,11.87,No,None,Weather,Increasing,Budget
8811,2024-02-01,13,317,58.57,Yes,None,Economic Indicator,Decreasing,Budget
9365,2024-08-30,37,144,7.42,No,Festival,Economic Indicator,Stable,Premium
6599,2024-05-28,8,185,97.31,Yes,Holiday,Competitor Pricing,Stable,Budget
8701,2024-07-15,3,370,61.73,Yes,Festival,None,Stable,Premium
4513,2024-12-01,29,197,15.78,No,None,Competitor Pricing,Increasing,Budget
3430,2024-01-09,96,248,72.87,Yes,Holiday,None,Increasing,Premium
7745,2024-03-30,20,187,15.87,No,None,Competitor Pricing,Decreasing,Budget
7485,2024-05-23,24,332,63.9,No,Festival,None,Decreasing,Regular
9136,2024-11-26,79,90,49.79,No,Festival,Competitor Pricing,Decreasing,Regular
3793,2024-09-30,82,375,6.3,No,None,Competitor Pricing,Increasing,Budget
5010,2024-02-04,60,295,24.65,No,None,Economic Indicator,Stable,Budget
1266,2024-12-07,88,438,71.3,No,None,Economic Indicator,Increasing,Regular
3821,2024-02-19,9,108,44.21,No,Festival,Weather,Decreasing,Premium
5690,2024-08-11,6,162,13.89,No,Holiday,Competitor Pricing,Increasing,Budget
8981,2024-03-03,6,471,48.39,No,Festival,Economic Indicator,Decreasing,Regular
4137,2024-04-02,17,286,94.99,Yes,Festival,Weather,Increasing,Budget
6792,2024-09-08,6,1,92.85,No,Festival,None,Stable,Premium
1524,2024-08-24,14,67,91.79,Yes,Festival,Economic Indicator,Increasing,Premium
6629,2024-07-10,69,186,35.47,No,Festival,Economic Indicator,Increasing,Budget
2405,2024-09-16,50,270,69.42,Yes,Festival,Economic Indicator,Decreasing,Premium
1878,2024-02-12,49,190,17.52,Yes,None,Competitor Pricing,Decreasing,Premium
5163,2024-06-13,31,298,19.35,No,None,Competitor Pricing,Increasing,Premium
4930,2024-09-16,8,196,10.9,No,Holiday,Weather,Increasing,Budget
9578,2024-02-13,16,338,21.13,No,Festival,Weather,Increasing,Premium
7345,2024-05-01,13,407,89.38,Yes,None,Economic Indicator,Increasing,Premium
9341,2024-11-27,30,277,78.77,Yes,Festival,Competitor Pricing,Stable,Budget
6909,2024-06-13,63,217,67.1,No,None,Economic Indicator,Stable,Premium
2995,2024-07-25,60,18,83.19,Yes,Holiday,None,Stable,Budget
5792,2024-09-20,10,57,13.05,Yes,Holiday,Competitor Pricing,Stable,Premium
7471,2024-09-24,1,209,73.69,Yes,Holiday,None,Decreasing,Budget
2229,2024-12-23,97,30,93.15,Yes,Holiday,Weather,Increasing,Budget
8572,2024-12-10,59,333,89.61,Yes,Holiday,Weather,Stable,Regular
7000,2024-03-05,39,265,52.26,No,Holiday,Economic Indicator,Increasing,Budget
7550,2024-01-22,97,92,91.57,Yes,Holiday,Economic Indicator,Stable,Budget
3426,2024-11-30,4,365,19.31,Yes,None,None,Increasing,Budget
1589,2024-01-03,18,490,5.92,Yes,Holiday,Competitor Pricing,Stable,Budget
4815,2024-08-17,74,246,15.18,Yes,Holiday,Weather,Decreasing,Premium
9249,2024-06-11,70,311,68.02,No,None,Economic Indicator,Increasing,Regular
6269,2024-04-08,2,449,81.2,Yes,Festival,None,Decreasing,Premium
9202,2024-04-11,44,304,74.31,Yes,None,Weather,Increasing,Regular
9879,2024-06-30,36,139,19.53,No,Festival,Economic Indicator,Stable,Budget
2033,2024-11-13,95,39,54.0,Yes,Holiday,Economic Indicator,Increasing,Premium
2156,2024-05-03,23,38,98.42,Yes,Festival,Weather,Decreasing,Regular
3514,2024-12-02,68,17,24.2,Yes,Holiday,Competitor Pricing,Increasing,Budget
2463,2024-04-02,94,108,48.95,Yes,Holiday,Weather,Increasing,Budget
6826,2024-07-27,89,154,69.0,No,Festival,None,Stable,Premium
2253,2024-06-25,93,438,65.08,Yes,Festival,Weather,Stable,Budget
2677,2024-12-07,91,47,26.43,No,Festival,Economic Indicator,Stable,Regular
5974,2024-08-25,87,455,66.03,Yes,Festival,Economic Indicator,Increasing,Budget
4574,2024-01-06,16,469,26.91,Yes,Festival,Economic Indicator,Increasing,Budget
9998,2024-03-02,7,253,33.99,Yes,None,Competitor Pricing,Stable,Budget
8003,2024-11-13,11,230,22.5,No,Holiday,Economic Indicator,Increasing,Premium
1254,2024-03-27,86,428,80.13,Yes,None,None,Decreasing,Regular
4720,2024-02-29,33,125,87.8,No,Festival,Competitor Pricing,Stable,Budget
1099,2024-06-02,79,327,78.53,Yes,None,Weather,Stable,Budget
6435,2024-11-02,73,44,22.81,No,Festival,Economic Indicator,Stable,Budget
7860,2024-05-13,78,175,46.67,Yes,Festival,Economic Indicator,Decreasing,Regular
8447,2024-08-20,39,343,18.29,Yes,Holiday,Competitor Pricing,Decreasing,Premium
8323,2024-02-13,59,375,96.77,No,Holiday,Competitor Pricing,Increasing,Budget
2403,2024-06-11,18,430,30.52,Yes,Holiday,Competitor Pricing,Stable,Premium
8326,2024-05-01,73,408,91.84,Yes,Festival,Weather,Stable,Regular
3824,2024-12-11,79,304,81.37,Yes,Holiday,Weather,Increasing,Budget
7718,2024-06-17,40,268,75.7,Yes,None,Weather,Decreasing,Budget
5695,2024-04-23,64,109,68.21,Yes,Holiday,Weather,Decreasing,Regular
5251,2024-02-05,7,181,88.93,Yes,None,Weather,Stable,Premium
9009,2024-12-26,34,119,42.01,No,Festival,Competitor Pricing,Decreasing,Budget
8873,2024-08-20,36,390,55.61,No,Festival,Competitor Pricing,Decreasing,Premium
1709,2024-05-15,12,54,13.99,Yes,Holiday,Weather,Stable,Budget
7592,2024-11-15,27,346,56.15,No,None,Weather,Increasing,Budget
8377,2024-01-02,86,339,21.98,Yes,None,Economic Indicator,Increasing,Regular
8043,2024-10-29,83,150,38.6,Yes,None,Weather,Decreasing,Premium
5319,2024-12-28,34,62,13.06,Yes,Festival,Weather,Stable,Budget
9016,2024-05-08,77,367,82.25,No,None,None,Stable,Regular
8538,2024-05-07,34,84,91.79,Yes,Festival,Competitor Pricing,Increasing,Budget
2162,2024-03-10,20,398,44.1,Yes,None,Economic Indicator,Stable,Budget
5996,2024-11-11,36,299,23.35,No,Festival,Economic Indicator,Increasing,Regular
3270,2024-12-06,50,2,28.86,No,Festival,Weather,Increasing,Premium
4640,2024-04-05,20,87,84.15,Yes,Festival,None,Decreasing,Premium
8029,2024-09-05,10,273,31.06,Yes,Holiday,Weather,Stable,Regular
8940,2024-01-07,43,376,39.43,No,None,Competitor Pricing,Increasing,Regular
7638,2024-12-27,72,461,10.89,No,None,Competitor Pricing,Stable,Regular
4415,2024-10-04,61,62,34.04,No,Holiday,None,Stable,Regular
2101,2024-09-15,92,396,76.83,Yes,Holiday,Weather,Stable,Regular
5499,2024-01-12,32,239,46.56,No,Holiday,None,Increasing,Premium
1141,2024-07-25,95,423,53.46,Yes,Festival,Competitor Pricing,Decreasing,Regular
6448,2024-05-23,69,177,22.23,No,None,Competitor Pricing,Increasing,Regular
9501,2024-09-10,7,132,77.69,Yes,None,None,Stable,Budget
3019,2024-12-22,13,103,57.01,No,None,None,Increasing,Regular
8926,2024-01-28,92,107,7.73,Yes,None,Competitor Pricing,Stable,Regular
9325,2024-08-11,21,175,58.92,No,Holiday,Economic Indicator,Increasing,Regular
7965,2024-04-01,56,284,90.54,No,Festival,Competitor Pricing,Decreasing,Premium
7856,2024-05-03,73,462,49.26,No,Festival,Competitor Pricing,Decreasing,Premium
1929,2024-01-25,72,44,7.5,No,Festival,None,Increasing,Regular
6635,2024-07-15,76,86,60.95,Yes,None,Economic Indicator,Stable,Budget
3154,2024-09-12,1,310,73.6,No,Holiday,Competitor Pricing,Decreasing,Regular
3417,2024-02-08,76,413,99.5,Yes,None,Weather,Decreasing,Premium
1539,2024-02-26,22,486,8.31,Yes,Festival,None,Decreasing,Regular
4381,2024-12-25,77,467,65.19,No,Holiday,Weather,Decreasing,Premium
9890,2024-02-16,7,23,82.55,No,None,None,Decreasing,Budget
7136,2024-02-18,52,153,96.83,No,Festival,Weather,Stable,Regular
2597,2024-10-26,22,211,69.77,Yes,Holiday,Weather,Stable,Budget
9214,2024-02-08,81,7,98.97,No,Holiday,None,Decreasing,Regular
5409,2024-08-29,83,177,82.05,No,None,Competitor Pricing,Decreasing,Budget
1928,2024-05-23,53,302,40.83,Yes,None,Weather,Stable,Budget
2574,2024-05-15,49,45,18.97,Yes,None,Weather,Decreasing,Budget
2460,2024-03-08,86,306,28.92,Yes,None,Weather,Decreasing,Premium
6918,2024-05-31,56,6,6.19,No,Festival,None,Stable,Regular
7715,2024-02-10,36,355,7.57,Yes,Festival,Weather,Increasing,Regular
6123,2024-01-11,22,466,29.6,No,Holiday,Weather,Stable,Regular
5231,2024-08-01,95,212,40.37,Yes,Festival,None,Increasing,Regular
9517,2024-06-10,35,193,17.63,Yes,None,None,Stable,Premium
6138,2024-11-15,64,67,75.44,Yes,Holiday,None,Decreasing,Premium
4578,2024-11-07,17,91,26.91,No,Holiday,Competitor Pricing,Stable,Regular
6807,2024-05-25,17,439,57.6,Yes,Festival,Weather,Increasing,Budget
7416,2024-03-25,27,165,38.93,No,None,Competitor Pricing,Decreasing,Regular
2872,2024-02-14,22,50,76.94,No,Holiday,Economic Indicator,Decreasing,Budget
5682,2024-07-15,51,402,67.56,Yes,Holiday,Weather,Decreasing,Regular
3962,2024-11-05,14,253,67.01,No,Holiday,Weather,Stable,Regular
2214,2024-12-28,47,378,93.97,No,None,Weather,Decreasing,Budget
7635,2024-12-12,47,349,13.31,Yes,Holiday,Weather,Decreasing,Regular
9701,2024-10-28,21,147,19.31,No,Holiday,Economic Indicator,Stable,Premium
7866,2024-09-12,39,307,47.13,Yes,Holiday,Competitor Pricing,Increasing,Premium
4329,2024-01-24,32,90,55.32,No,Holiday,Weather,Stable,Premium
7012,2024-10-19,79,98,16.57,Yes,Holiday,None,Decreasing,Regular
1081,2024-04-09,64,307,82.62,No,Holiday,Weather,Stable,Budget
4769,2024-09-19,94,266,18.23,Yes,None,Competitor Pricing,Decreasing,Regular
8262,2024-12-08,65,347,8.77,No,Holiday,Economic Indicator,Increasing,Budget
6447,2024-01-11,43,135,50.26,Yes,Festival,Weather,Increasing,Regular
4513,2024-12-27,97,116,6.56,No,Festival,None,Stable,Regular
6824,2024-05-08,63,367,84.73,Yes,None,None,Increasing,Budget
9632,2024-06-27,89,289,78.4,Yes,None,None,Stable,Budget
3354,2024-06-16,95,242,20.69,Yes,Festival,Weather,Decreasing,Premium
6530,2024-03-18,77,322,45.72,Yes,None,Competitor Pricing,Increasing,Budget
2453,2024-11-21,3,13,66.36,No,Holiday,None,Decreasing,Regular
7831,2024-08-09,99,38,35.44,No,None,None,Increasing,Regular
3167,2024-05-30,36,373,22.44,No,Holiday,Weather,Stable,Premium
1881,2024-05-09,85,107,11.59,No,Holiday,Weather,Decreasing,Budget
4864,2024-10-09,68,462,80.69,No,Holiday,None,Decreasing,Regular
1327,2024-05-12,43,407,22.57,Yes,Festival,Weather,Stable,Regular
2111,2024-01-17,90,48,49.63,Yes,None,Weather,Increasing,Premium
3949,2024-07-23,8,462,70.95,Yes,None,Competitor Pricing,Increasing,Budget
5077,2024-02-13,53,496,55.33,Yes,Festival,None,Decreasing,Premium
2139,2024-02-21,72,320,79.33,Yes,Festival,Weather,Decreasing,Budget
8332,2024-05-06,66,168,26.23,No,Festival,Weather,Stable,Budget
3337,2024-02-07,6,303,54.0,Yes,Holiday,None,Decreasing,Premium
2582,2024-08-08,67,434,96.52,No,None,Economic Indicator,Increasing,Budget
4648,2024-03-17,76,12,59.24,No,None,Economic Indicator,Decreasing,Budget
4973,2024-09-15,61,417,17.21,Yes,None,Weather,Decreasing,Regular
2293,2024-05-19,6,85,16.74,Yes,Festival,Economic Indicator,Stable,Premium
2351,2024-04-16,72,277,20.54,No,Holiday,Weather,Decreasing,Premium
2641,2024-02-03,86,316,21.59,No,Holiday,Weather,Stable,Premium
2384,2024-10-02,44,426,45.07,No,Festival,None,Stable,Premium
9652,2024-06-13,22,311,79.74,No,Holiday,Weather,Stable,Premium
4264,2024-06-19,86,131,26.66,No,Holiday,Economic Indicator,Increasing,Budget
4465,2024-03-10,79,413,32.09,Yes,Holiday,None,Increasing,Regular
8008,2024-08-18,28,190,35.0,Yes,Festival,Economic Indicator,Increasing,Premium
3465,2024-01-31,48,383,75.98,Yes,Holiday,Economic Indicator,Decreasing,Budget
1595,2024-12-24,43,110,46.59,No,None,Weather,Stable,Regular
6758,2024-11-25,66,318,86.95,No,None,Competitor Pricing,Increasing,Regular
3959,2024-05-15,90,378,48.38,Yes,Festival,None,Decreasing,Premium
7410,2024-09-25,47,282,86.12,No,None,Competitor Pricing,Decreasing,Premium
5924,2024-02-17,44,449,44.71,No,Festival,Weather,Stable,Regular
7716,2024-12-21,92,259,68.34,No,Festival,Weather,Increasing,Budget
2417,2024-12-04,90,436,9.77,No,Holiday,None,Stable,Budget
8382,2024-07-12,88,80,40.83,No,Holiday,None,Increasing,Premium
5522,2024-03-26,34,11,36.05,No,Holiday,None,Decreasing,Regular
5174,2024-12-16,90,83,21.75,No,Festival,Weather,Stable,Budget
9263,2024-02-07,93,328,80.19,Yes,None,None,Decreasing,Regular
6397,2024-02-13,80,253,34.63,No,None,Economic Indicator,Increasing,Premium
6905,2024-01-23,60,304,98.37,No,None,Competitor Pricing,Increasing,Regular
8143,2024-06-22,50,392,87.33,No,Holiday,Competitor Pricing,Decreasing,Budget
2573,2024-01-13,57,281,11.97,Yes,Holiday,Weather,Decreasing,Budget
5425,2024-05-05,21,451,27.61,No,Festival,None,Decreasing,Budget
8986,2024-03-16,11,365,51.61,No,Festival,None,Stable,Premium
3628,2024-09-19,20,104,31.55,Yes,None,Economic Indicator,Increasing,Premium
8449,2024-03-22,19,100,85.73,No,Festival,Economic Indicator,Stable,Premium
4160,2024-04-29,62,252,44.43,Yes,None,Economic Indicator,Stable,Premium
4795,2024-01-08,79,42,28.04,No,Festival,Economic Indicator,Decreasing,Budget
9921,2024-12-22,79,265,59.55,Yes,None,Weather,Stable,Regular
2202,2024-04-09,74,483,65.24,Yes,None,Competitor Pricing,Increasing,Regular
7445,2024-11-11,44,450,75.12,Yes,None,None,Stable,Premium
6028,2024-04-23,1,210,72.28,No,Holiday,Competitor Pricing,Increasing,Regular
1321,2024-01-19,95,359,99.9,Yes,Festival,Economic Indicator,Stable,Budget
9401,2024-05-03,24,232,13.33,No,Holiday,Weather,Decreasing,Premium
8526,2024-10-02,2,480,91.8,No,Holiday,None,Stable,Premium
9438,2024-09-02,17,185,5.38,Yes,Holiday,None,Decreasing,Premium
8060,2024-07-28,7,99,59.25,Yes,Holiday,Weather,Increasing,Premium
8284,2024-10-02,56,59,83.41,No,Festival,Competitor Pricing,Increasing,Premium
8841,2024-08-12,53,376,12.32,No,Holiday,Weather,Stable,Budget
1100,2024-01-13,2,294,89.61,Yes,None,Weather,Increasing,Budget
4264,2024-12-18,93,432,83.49,Yes,None,Competitor Pricing,Increasing,Premium
4540,2024-03-07,54,60,14.71,No,Festival,Weather,Decreasing,Budget
7479,2024-03-07,66,97,90.31,Yes,None,Weather,Increasing,Premium
6631,2024-06-08,66,280,33.05,No,Festival,Weather,Increasing,Budget
4798,2024-01-23,15,386,75.84,No,None,None,Increasing,Regular
9126,2024-11-30,70,145,71.84,Yes,Festival,None,Increasing,Budget
3534,2024-10-13,79,233,40.97,Yes,Festival,Weather,Increasing,Budget
7696,2024-11-28,88,365,25.29,Yes,None,None,Decreasing,Budget
4872,2024-10-21,67,348,24.99,No,Holiday,Competitor Pricing,Decreasing,Premium
6652,2024-03-15,23,344,51.84,Yes,Festival,None,Stable,Premium
2612,2024-12-20,9,93,18.99,Yes,Festival,Weather,Increasing,Regular
5977,2024-08-27,22,22,24.49,No,Holiday,Weather,Stable,Budget
5294,2024-12-09,53,300,67.1,Yes,Festival,None,Increasing,Premium
4244,2024-12-24,70,473,69.12,Yes,Holiday,Weather,Increasing,Budget
9300,2024-08-27,58,103,6.39,Yes,Holiday,Weather,Decreasing,Budget
5158,2024-05-27,53,234,56.01,No,Festival,Weather,Increasing,Budget
3734,2024-09-28,81,210,67.27,No,Festival,Economic Indicator,Increasing,Premium
6711,2024-06-15,47,322,60.51,No,None,Competitor Pricing,Stable,Regular
8648,2024-01-10,96,400,69.21,No,Holiday,Economic Indicator,Increasing,Premium
2462,2024-07-24,33,108,12.76,No,None,None,Increasing,Budget
9762,2024-11-28,95,100,51.35,No,Holiday,None,Decreasing,Regular
8489,2024-05-12,98,54,91.71,No,Holiday,Competitor Pricing,Stable,Budget
3888,2024-11-30,21,244,70.55,No,Festival,Competitor Pricing,Decreasing,Budget
9366,2024-05-07,47,493,22.75,No,Holiday,Economic Indicator,Stable,Budget
3715,2024-05-05,75,12,47.92,Yes,None,None,Increasing,Regular
6633,2024-04-23,18,92,43.05,Yes,Holiday,Competitor Pricing,Increasing,Budget
4401,2024-04-25,91,449,10.65,Yes,Festival,None,Decreasing,Budget
8555,2024-09-26,52,150,80.51,Yes,None,Competitor Pricing,Decreasing,Budget
2800,2024-12-18,6,66,38.33,Yes,None,Weather,Stable,Premium
3685,2024-09-30,29,185,78.71,No,None,Weather,Stable,Regular
6966,2024-05-22,61,132,58.87,Yes,Festival,Competitor Pricing,Decreasing,Regular
1299,2024-10-24,99,129,5.84,Yes,Festival,Economic Indicator,Stable,Budget
4376,2024-12-26,81,273,86.38,Yes,Holiday,Weather,Increasing,Premium
4915,2024-05-06,50,225,19.68,Yes,None,Economic Indicator,Stable,Budget
2185,2024-02-05,6,174,48.03,No,None,None,Increasing,Budget
5799,2024-12-28,6,125,86.7,Yes,None,Competitor Pricing,Decreasing,Budget
5421,2024-02-28,37,53,46.08,No,Holiday,Economic Indicator,Increasing,Regular
7803,2024-02-20,53,65,88.72,No,Festival,Weather,Decreasing,Regular
5205,2024-10-12,2,55,82.17,No,Festival,Economic Indicator,Increasing,Budget
3588,2024-04-24,59,298,44.9,Yes,Festival,Economic Indicator,Increasing,Regular
4110,2024-12-28,84,341,38.7,No,None,Competitor Pricing,Stable,Premium
3742,2024-06-15,30,308,26.7,No,Festival,Competitor Pricing,Decreasing,Regular
3062,2024-01-11,86,183,53.03,Yes,Festival,Competitor Pricing,Decreasing,Premium
3334,2024-10-31,2,37,59.93,No,Holiday,None,Decreasing,Premium
7509,2024-05-16,89,157,30.5,No,Festival,Competitor Pricing,Decreasing,Premium
3968,2024-02-18,56,325,64.24,Yes,None,Economic Indicator,Stable,Premium
4448,2024-04-02,35,100,27.11,Yes,Holiday,Competitor Pricing,Decreasing,Premium
6404,2024-01-28,92,82,21.74,Yes,None,None,Increasing,Regular
9914,2024-10-01,37,33,6.52,No,Holiday,Competitor Pricing,Stable,Premium
9259,2024-05-31,21,252,82.03,No,Festival,Weather,Stable,Premium
9263,2024-08-21,88,250,85.23,No,Holiday,None,Decreasing,Premium
7818,2024-10-28,11,377,90.82,No,None,Competitor Pricing,Decreasing,Budget
4316,2024-11-15,59,273,54.28,No,None,None,Stable,Regular
1096,2024-09-03,7,64,64.26,Yes,Holiday,None,Increasing,Budget
6663,2024-07-24,45,347,80.13,No,Festival,None,Stable,Premium
8465,2024-12-04,50,271,78.09,No,Festival,Competitor Pricing,Increasing,Budget
7104,2024-01-02,18,475,86.55,No,Holiday,Economic Indicator,Stable,Premium
8330,2024-02-11,70,177,56.25,No,None,None,Decreasing,Budget
3269,2024-09-26,30,295,65.72,No,Festival,Competitor Pricing,Decreasing,Premium
6030,2024-05-11,71,304,55.31,No,None,Competitor Pricing,Stable,Regular
2077,2024-07-23,37,261,17.17,Yes,Holiday,Competitor Pricing,Decreasing,Regular
5807,2024-06-22,16,350,64.22,Yes,Festival,Economic Indicator,Decreasing,Budget
8878,2024-11-14,46,118,37.03,Yes,None,None,Increasing,Regular
2497,2024-11-27,61,396,44.78,No,None,None,Increasing,Budget
3154,2024-11-03,55,72,70.39,No,Holiday,Weather,Increasing,Regular
4300,2024-05-27,58,335,67.58,Yes,Festival,Economic Indicator,Increasing,Premium
2270,2024-10-03,30,8,43.86,No,Festival,Competitor Pricing,Stable,Regular
4369,2024-08-22,60,215,34.52,No,Holiday,Economic Indicator,Decreasing,Regular
5954,2024-07-30,85,414,92.43,No,Festival,None,Decreasing,Budget
2533,2024-06-18,86,192,79.43,Yes,Holiday,Weather,Stable,Budget
9151,2024-06-16,66,88,74.22,No,Festival,None,Stable,Regular
3027,2024-09-16,51,11,85.96,Yes,Festival,Economic Indicator,Increasing,Regular
6438,2024-04-30,90,109,18.93,Yes,Festival,Weather,Stable,Budget
